case,seed,n_chiplets,n_connections,total_wirelength_mm,avg_wirelength_mm,avg_temp_C,max_temp_C,bbox_area_mm2,bbox_width_mm,bbox_height_mm,wirelength_time_s,thermal_time_s,error
multigpu_wl12,1,6,6,95095.290776,13.757999,77.519250,91.020000,2227.131679,47.192496,47.192496,0.151000,16.866000,
multigpu_wl13,1,6,6,95076.988044,13.755351,77.527236,91.030000,2227.131679,47.192496,47.192496,0.163000,17.146000,
multigpu_wl14,1,6,6,94364.501752,13.652272,77.759387,91.290000,2210.712041,47.192496,46.844567,0.133000,16.473000,
multigpu_wl15,1,6,6,95087.456196,13.756866,77.533896,91.030000,2227.131679,47.192496,47.192496,0.165000,16.678000,
multigpu_wl16,1,6,6,95216.898732,13.775593,77.711133,91.260000,2227.131679,47.192496,47.192496,0.177000,16.543000,
multigpu_wl17,1,6,6,89790.106464,12.990467,79.712397,95.790000,2193.149306,47.192496,46.472416,0.164000,16.703000,
multigpu_wl18,1,6,6,90036.501426,13.026114,79.464297,95.130000,2227.131679,47.192496,47.192496,0.166000,17.100000,
multigpu_wl19,1,6,6,90810.498204,13.138093,79.576003,95.100000,2226.588587,47.192496,47.180988,0.151000,16.808000,
multigpu_wl20,1,6,6,87878.522176,12.713907,79.507651,95.500000,2184.055359,47.192496,46.279717,0.176000,16.775000,
multigpu_wl21,1,6,6,91072.988864,13.176069,79.326077,94.570000,2227.131679,47.192496,47.192496,0.174000,16.353000,
multigpu_wl22,1,6,6,89609.942234,12.964401,79.531453,94.960000,2227.131679,47.192496,47.192496,0.178000,17.144000,
multigpu_wl23,1,6,6,87383.032046,12.642221,79.801343,96.360000,2164.513765,47.192591,45.865542,0.154000,17.246000,
multigpu_wl24,1,6,6,86971.502074,12.582683,79.557493,95.800000,2181.656659,47.192496,46.228889,0.149000,17.483000,
multigpu_wl25,1,6,6,87127.858072,12.605304,79.644387,96.550000,2227.131679,47.192496,47.192496,0.163000,17.470000,
multigpu_wl26,1,6,6,87685.645368,12.686002,79.781792,96.280000,2200.387873,47.192591,46.625706,0.200000,17.550000,
multigpu_wl27,1,6,6,85820.300904,12.416131,79.046169,94.110000,2186.445707,47.192496,46.330368,0.164000,17.377000,
multigpu_wl28,1,6,6,87380.351572,12.641833,79.466245,94.850000,2201.945280,47.192496,46.658801,0.171000,17.108000,
multigpu_wl29,1,6,6,74376.301732,10.760460,80.453230,100.120000,2124.233868,47.192496,45.012111,0.193000,17.577000,
multigpu_wl30,1,6,6,71809.824748,10.389153,80.716130,101.260000,2122.727389,47.192496,44.980189,0.164000,16.845000,
multigpu_wl31,1,6,6,73810.717008,10.678634,80.528120,100.290000,2122.727389,47.192496,44.980189,0.126000,16.947000,
multigpu_wl32,1,6,6,82013.870002,11.865433,80.725854,101.240000,2177.883383,47.192496,46.148934,0.171000,16.989000,
multigpu_wl33,1,6,6,75719.703416,10.954818,80.649304,100.860000,2166.208715,47.192496,45.901550,0.171000,16.797000,
multigpu_wl34,1,6,6,72633.948428,10.508384,80.655586,101.270000,2122.727389,47.192496,44.980189,0.151000,16.505000,
multigpu_wl35,1,6,6,75954.322938,10.988762,80.603025,100.740000,2127.308837,47.192496,45.077269,0.175000,17.106000,
multigpu_wl36,1,6,6,86064.190856,12.451417,79.819922,96.320000,2208.940964,47.192591,46.806944,0.172000,16.582000,
multigpu_wl37,1,6,6,73656.255148,10.656287,80.764585,100.080000,2075.989714,47.192591,43.989738,0.217000,17.019000,
multigpu_wl38,1,6,6,69977.839632,10.124109,80.096082,98.910000,2122.727389,47.192496,44.980189,0.166000,17.455000,
multigpu_wl39,1,6,6,75157.399180,10.873466,80.782500,100.120000,2102.947018,47.192591,44.560957,0.140000,17.422000,
multigpu_wl40,1,6,6,78113.164388,11.301094,80.798591,101.190000,2148.717245,46.990284,45.726841,0.188000,17.878000,
multigpu_wl41,1,6,6,77625.776096,11.230581,80.796487,101.270000,2135.568377,46.990284,45.447020,0.152000,17.469000,
multigpu_wl42,1,6,6,74679.174136,10.804279,80.681506,99.780000,2110.453377,47.192591,44.720015,0.196000,17.537000,
multigpu_wl43,1,6,6,72609.104410,10.504789,80.770313,101.510000,2113.631855,46.990284,44.980189,0.160000,17.906000,
multigpu_wl44,1,6,6,74839.893068,10.827531,80.771340,101.150000,2129.754269,46.990284,45.323290,0.163000,17.560000,
multigpu_wl45,1,6,6,72425.591974,10.478240,80.382549,99.900000,2122.727389,47.192496,44.980189,0.151000,17.069000,
multigpu_wl46,1,6,6,80469.695980,11.642028,80.843596,101.390000,2180.644840,46.990284,46.406292,0.165000,17.038000,
multigpu_wl47,1,6,6,72035.209116,10.421761,80.380522,99.840000,2122.727389,47.192496,44.980189,0.202000,16.712000,
multigpu_wl48,1,6,6,68640.478194,9.930625,80.986284,102.300000,2122.727389,47.192496,44.980189,0.170000,16.327000,
multigpu_wl49,1,6,6,73174.212248,10.586547,80.523972,100.310000,2135.155911,47.192496,45.243547,0.162000,16.706000,
syn1_wl00,1,10,17,153341.441542,19.966334,73.840903,84.700000,1671.894456,40.888766,40.888846,1.226000,15.897000,
syn1_wl01,1,10,17,136699.315980,17.799390,74.225645,87.350000,1671.894456,40.888766,40.888846,1.308000,16.104000,
syn1_wl02,1,10,17,71370.202722,9.292995,76.031858,92.370000,1653.485520,40.888848,40.438545,1.241000,16.514000,
syn1_wl03,1,10,17,71734.296932,9.340403,76.015193,92.290000,1658.702773,40.888848,40.566141,1.446000,16.822000,
syn1_wl04,1,10,17,127471.272058,16.597822,74.532576,83.320000,1671.891185,40.888766,40.888766,1.233000,16.967000,
syn1_wl05,1,10,17,109342.711996,14.237332,75.040776,84.760000,1671.894538,40.888766,40.888848,1.267000,17.101000,
syn1_wl06,1,10,17,71297.177316,9.283487,76.027478,92.360000,1653.259527,40.888848,40.433018,1.178000,17.287000,
syn1_wl07,1,10,17,110201.490780,14.349152,74.800046,86.570000,1671.891185,40.888766,40.888766,1.469000,16.923000,
syn1_wl08,1,10,17,89632.288932,11.670871,75.405029,90.360000,1671.894538,40.888766,40.888848,1.388000,16.989000,
syn1_wl09,1,10,17,68347.713630,8.899442,76.236563,92.740000,1609.403171,40.888848,39.360443,1.453000,16.587000,
syn1_wl10,1,10,17,97804.964172,12.735021,75.301162,90.890000,1671.894456,40.888766,40.888846,1.541000,17.187000,
syn1_wl11,1,10,17,94123.787888,12.255702,75.311003,91.100000,1671.894456,40.888766,40.888846,1.396000,17.312000,
syn1_wl12,1,10,17,83670.241200,10.894563,75.454358,91.870000,1671.894456,40.888766,40.888846,1.441000,16.171000,
syn1_wl13,1,10,17,69589.239468,9.061099,76.029978,92.710000,1558.280931,40.888766,38.110246,1.420000,16.883000,
syn1_wl14,1,10,17,71271.571360,9.280153,75.992568,92.730000,1671.897809,40.888766,40.888928,1.333000,16.364000,
syn1_wl15,1,10,17,66543.849684,8.664564,76.281328,93.070000,1606.939094,40.888766,39.300259,1.244000,16.261000,
syn1_wl16,1,10,17,65560.207732,8.536485,76.254819,93.090000,1607.224041,40.888848,39.307149,1.261000,16.299000,
syn1_wl17,1,10,17,64810.247284,8.438834,76.284148,93.390000,1602.736424,40.888766,39.197476,1.284000,16.294000,
syn1_wl18,1,10,17,74512.248028,9.702116,76.094614,93.130000,1671.897809,40.888766,40.888928,1.348000,16.549000,
syn1_wl19,1,10,17,64596.786200,8.411040,76.276038,93.390000,1607.833892,40.888930,39.321985,1.388000,16.438000,
syn1_wl20,1,10,17,63387.795228,8.253619,76.334150,93.360000,1573.436734,40.888930,38.480751,1.338000,17.615000,
syn1_wl21,1,10,17,63409.936010,8.256502,76.472212,94.560000,1671.894456,40.888766,40.888846,1.309000,17.344000,
syn1_wl22,1,10,17,66943.953396,8.716661,76.510139,94.810000,1581.901717,40.888766,38.687930,1.492000,17.071000,
syn1_wl23,1,10,17,72195.771880,9.400491,76.071821,93.820000,1569.324045,40.888848,38.380246,1.278000,16.901000,
syn1_wl24,1,10,17,71574.613996,9.319611,76.339893,94.570000,1596.308914,40.888766,39.040281,1.402000,17.661000,
syn1_wl25,1,10,17,61710.201206,8.035182,76.692788,95.620000,1581.851056,40.888766,38.686691,1.407000,17.613000,
syn1_wl26,1,10,17,66043.775640,8.599450,76.116018,93.030000,1660.851832,40.888766,40.618781,1.303000,16.731000,
syn1_wl27,1,10,17,62715.510120,8.166082,76.348926,93.550000,1570.431193,40.888930,38.407246,1.343000,16.936000,
syn1_wl28,1,10,17,60631.440548,7.894719,76.633723,93.600000,1431.937516,40.888848,35.020246,1.346000,16.686000,
syn1_wl29,1,10,17,57843.439166,7.531698,76.576699,95.350000,1671.894456,40.888766,40.888846,1.340000,16.658000,
syn1_wl30,1,10,17,59906.277676,7.800297,76.365972,94.300000,1571.469159,40.888930,38.432631,1.285000,17.294000,
syn1_wl31,1,10,17,69706.638484,9.076385,76.337097,94.560000,1608.373186,40.888766,39.335332,1.240000,16.460000,
syn1_wl32,1,10,17,60325.460774,7.854878,76.609348,93.680000,1456.242951,40.888848,35.614673,1.390000,16.756000,
syn1_wl33,1,10,17,58456.546996,7.611530,76.567661,95.600000,1671.901162,40.888766,40.889010,1.406000,17.145000,
syn1_wl34,1,10,17,61725.912540,8.037228,76.718728,95.750000,1565.135401,40.888766,38.277883,1.288000,16.929000,
syn1_wl35,1,10,17,64307.577630,8.373383,76.645205,94.920000,1581.891331,40.888766,38.687676,1.442000,17.271000,
syn1_wl36,1,10,17,62855.298798,8.184284,77.501165,96.150000,1494.537315,39.662211,37.681644,1.206000,17.616000,
syn1_wl37,1,10,17,62096.031046,8.085421,76.565544,95.610000,1650.092522,40.355564,40.888848,1.411000,17.582000,
syn1_wl38,1,10,17,63885.375992,8.318408,76.684097,95.300000,1555.773386,40.888766,38.048920,1.406000,17.410000,
syn1_wl39,1,10,17,57511.277488,7.488448,76.562336,95.450000,1671.897809,40.888766,40.888928,1.403000,17.507000,
syn1_wl40,1,10,17,62678.060430,8.161206,76.570813,93.520000,1506.110377,40.888848,36.834258,1.394000,17.505000,
syn1_wl41,1,10,17,58547.247508,7.623340,76.891079,95.820000,1595.479649,40.888766,39.020000,1.881000,17.256000,
syn1_wl42,1,10,17,66743.227792,8.690524,76.219749,94.540000,1569.327115,40.888928,38.380246,1.900000,16.856000,
syn1_wl43,1,10,17,58826.230882,7.659665,76.844382,95.540000,1617.955713,40.888766,39.569688,1.386000,17.571000,
syn1_wl44,1,10,17,60325.341880,7.854862,76.679214,93.980000,1431.937516,40.888848,35.020246,1.374000,16.777000,
syn1_wl45,1,10,17,56855.744834,7.403092,76.948943,96.170000,1595.479649,40.888766,39.020000,1.277000,18.180000,
syn1_wl46,1,10,17,67680.032842,8.812504,76.955911,95.490000,1540.783880,40.314224,38.219361,1.295000,17.527000,
syn1_wl47,1,10,17,60511.290676,7.879074,76.626953,95.420000,1630.737175,40.013861,40.754307,1.309000,17.777000,
syn1_wl48,1,10,17,64845.864816,8.443472,76.598923,95.060000,1569.320898,40.888766,38.380246,1.520000,17.411000,
syn1_wl49,1,10,17,56813.498616,7.397591,76.938264,96.020000,1595.492908,40.888848,39.020246,1.473000,17.415000,
syn4_wl00,1,13,30,158587.259640,12.146696,74.831206,87.660000,1392.751723,37.319589,37.319589,4.024000,17.187000,
syn4_wl01,1,13,30,145771.497516,11.165096,75.095520,90.770000,1392.751723,37.319589,37.319589,3.973000,16.488000,
syn4_wl02,1,13,30,146302.568132,11.205773,75.094495,90.780000,1392.754522,37.319664,37.319589,4.518000,16.162000,
syn4_wl03,1,13,30,152507.052900,11.680994,75.039817,90.310000,1392.751723,37.319589,37.319589,4.126000,16.423000,
syn4_wl04,1,13,30,153361.318092,11.746424,74.931118,88.030000,1392.751723,37.319589,37.319589,4.214000,16.554000,
syn4_wl05,1,13,30,142377.887772,10.905169,75.043462,90.570000,1392.751723,37.319589,37.319589,4.078000,16.575000,
syn4_wl06,1,13,30,140853.583348,10.788418,75.198225,90.560000,1337.969105,37.319512,35.851731,4.238000,16.415000,
syn4_wl07,1,13,30,131772.278160,10.092852,75.551672,91.750000,1299.304634,37.319587,34.815622,4.345000,16.243000,
syn4_wl08,1,13,30,136378.352736,10.445646,75.344092,91.160000,1262.794360,37.319512,33.837376,3.976000,16.299000,
syn4_wl09,1,13,30,131463.819316,10.069226,75.476587,91.890000,1277.041224,37.319587,34.219061,4.155000,15.986000,
syn4_wl10,1,13,30,129587.783856,9.925535,75.454558,91.540000,1254.583209,37.319512,33.617353,4.089000,17.551000,
syn4_wl11,1,13,30,130880.247180,10.024529,75.417405,91.980000,1251.719123,37.319512,33.540608,4.022000,17.858000,
syn4_wl12,1,13,30,131669.438740,10.084975,75.402043,92.100000,1262.315358,37.319738,33.824336,4.121000,17.090000,
syn4_wl13,1,13,30,125435.418336,9.607492,76.377346,92.470000,1208.018508,36.114038,33.450109,3.961000,17.765000,
syn4_wl14,1,13,30,103218.274932,7.905811,78.295090,94.580000,1111.060373,34.019998,32.659037,4.178000,18.485000,
syn4_wl15,1,13,30,117126.384200,8.971077,75.404946,92.680000,1387.727377,37.184884,37.319664,3.914000,17.556000,
syn4_wl16,1,13,30,117815.476480,9.023857,75.319585,92.610000,1376.666425,36.888500,37.319664,4.058000,17.407000,
syn4_wl17,1,13,30,116016.922116,8.886100,75.886836,93.550000,1220.088760,37.020000,32.957557,3.979000,17.305000,
syn4_wl18,1,13,30,106814.523840,8.181259,76.210588,94.750000,1266.035815,36.356076,34.823225,4.071000,17.014000,
syn4_wl19,1,13,30,121894.305856,9.336267,76.464377,93.590000,1211.650939,36.241192,33.432977,4.234000,18.010000,
syn4_wl20,1,13,30,112164.708344,8.591047,76.887842,94.630000,1208.781050,35.959372,33.615188,4.198000,18.281000,
syn4_wl21,1,13,30,115311.671208,8.832083,76.708723,94.610000,1209.681632,36.020000,33.583610,4.152000,17.650000,
syn4_wl22,1,13,30,95813.268084,7.338639,76.288342,96.190000,1292.330324,36.341942,35.560299,4.157000,18.264000,
syn4_wl23,1,13,30,113663.884442,8.705874,76.595186,94.410000,1176.624991,36.236962,32.470299,4.133000,17.796000,
syn4_wl24,1,13,30,107548.610870,8.237486,77.521128,95.230000,1162.618181,35.260538,32.972219,4.160000,17.882000,
syn4_wl25,1,13,30,112394.487096,8.608646,77.360676,94.370000,1209.851297,35.048634,34.519214,4.207000,18.022000,
syn4_wl26,1,13,30,96747.714372,7.410211,78.310403,96.050000,991.425843,34.100708,29.073468,4.874000,18.242000,
syn4_wl27,1,13,30,111437.627102,8.535357,75.863752,93.170000,1301.196235,36.423047,35.724530,4.111000,16.777000,
syn4_wl28,1,13,30,113029.399112,8.657276,75.926731,93.350000,1282.948200,36.930000,34.740000,4.182000,16.912000,
syn4_wl29,1,13,30,119084.280994,9.121039,75.701060,93.070000,1310.307160,37.319738,35.110299,4.071000,17.364000,
syn4_wl30,1,13,30,110012.755272,8.426222,76.170654,92.630000,1321.601638,36.327399,36.380299,4.163000,17.783000,
syn4_wl31,1,13,30,117833.751554,9.025257,75.922117,96.480000,1225.217820,37.319813,32.830224,4.130000,17.030000,
syn4_wl32,1,13,30,93735.812098,7.179520,78.707830,96.780000,1049.395252,33.840299,31.010224,4.236000,18.159000,
syn4_wl33,1,13,30,105108.008356,8.050552,78.770798,96.450000,1113.266050,33.083539,33.650150,4.058000,17.835000,
syn4_wl34,1,13,30,102643.176312,7.861763,78.261331,96.750000,1064.718348,34.396758,30.954032,4.221000,18.341000,
syn4_wl35,1,13,30,103241.111164,7.907561,75.724619,94.070000,1249.084029,37.319512,33.469999,4.137000,17.815000,
syn4_wl36,1,13,30,113480.911536,8.691859,76.002869,95.070000,1271.924803,37.246032,34.149270,4.197000,17.310000,
syn4_wl37,1,13,30,96986.876924,7.428529,75.859116,95.670000,1215.123273,37.319512,32.559999,4.246000,17.540000,
syn4_wl38,1,13,30,122017.256768,9.345684,75.479287,94.550000,1278.642538,37.319512,34.262038,4.134000,17.659000,
syn4_wl39,1,13,30,99896.500774,7.651386,77.602051,95.470000,1101.566217,35.020000,31.455346,4.001000,18.102000,
syn4_wl40,1,13,30,98986.628486,7.581696,77.593484,94.640000,1044.874020,35.020000,29.836494,4.120000,18.566000,
syn4_wl41,1,13,30,114080.066624,8.737750,78.143660,94.200000,1122.785934,32.830000,34.199998,4.087000,18.464000,
syn4_wl42,1,13,30,123506.605166,9.459758,76.046187,95.910000,1141.344179,37.020300,30.830225,4.150000,16.458000,
syn4_wl43,1,13,30,106738.131852,8.175408,76.464585,96.180000,1199.528425,36.840299,32.560225,4.234000,16.737000,
syn4_wl44,1,13,30,107200.339282,8.210810,77.112856,97.080000,1208.068918,33.826385,35.713805,4.162000,17.232000,
syn4_wl45,1,13,30,112939.515498,8.650392,77.336104,94.730000,1210.309413,35.020300,34.560224,4.197000,17.299000,
syn4_wl46,1,13,30,92946.957958,7.119099,76.928298,96.160000,1134.293799,36.020300,31.490404,4.173000,18.075000,
syn4_wl47,1,13,30,92737.312374,7.103042,76.079463,96.330000,1024.025200,37.240977,27.497270,4.103000,18.036000,
syn4_wl48,1,13,30,108761.372014,8.330375,76.773594,94.950000,1244.343065,36.089397,34.479464,4.263000,17.846000,
syn4_wl49,1,13,30,114982.292892,8.806855,75.895557,93.280000,1245.361244,37.009002,33.650225,4.170000,17.664000,
xerox6_m_wl00,1,6,8,83508.722136,14.827543,61.735586,75.830000,1548.599895,39.352254,39.352254,0.222000,15.997000,
xerox6_m_wl01,1,6,8,84212.316472,14.952471,61.576707,75.650000,1548.599895,39.352254,39.352254,0.195000,15.787000,
xerox6_m_wl02,1,6,8,83933.425336,14.902952,61.313362,75.390000,1548.599895,39.352254,39.352254,0.255000,15.828000,
xerox6_m_wl03,1,6,8,85036.845824,15.098872,61.643833,75.520000,1548.599895,39.352254,39.352254,0.827000,15.162000,
xerox6_m_wl04,1,6,8,81772.308936,14.519231,61.585439,75.380000,1548.599895,39.352254,39.352254,0.200000,15.146000,
xerox6_m_wl05,1,6,8,79432.412488,14.103766,61.782908,75.890000,1548.599895,39.352254,39.352254,0.204000,14.900000,
xerox6_m_wl06,1,6,8,80839.809784,14.353659,61.779695,75.720000,1548.599895,39.352254,39.352254,0.210000,14.880000,
xerox6_m_wl07,1,6,8,78815.797690,13.994282,61.825583,75.840000,1548.599895,39.352254,39.352254,0.223000,14.861000,
xerox6_m_wl08,1,6,8,72130.472664,12.807257,61.888154,75.830000,1548.599895,39.352254,39.352254,0.238000,15.288000,
xerox6_m_wl09,1,6,8,76401.197804,13.565554,61.600518,74.980000,1548.209639,39.342337,39.352254,0.155000,15.229000,
xerox6_m_wl10,1,6,8,63736.646788,11.316876,61.920090,74.770000,1548.599895,39.352254,39.352254,0.193000,15.715000,
xerox6_m_wl11,1,6,8,53751.230906,9.543898,62.227354,75.330000,1462.701323,39.352254,37.169442,0.200000,15.797000,
xerox6_m_wl12,1,6,8,48961.698138,8.693483,62.517104,75.370000,1428.903094,36.310580,39.352252,0.262000,16.645000,
xerox6_m_wl13,1,6,8,56860.507670,10.095971,62.471333,75.730000,1412.512833,39.186520,36.045886,0.262000,16.305000,
xerox6_m_wl14,1,6,8,57484.311246,10.206731,62.790161,76.480000,1423.788916,36.423207,39.090158,0.172000,16.240000,
xerox6_m_wl15,1,6,8,55840.739886,9.914904,61.958250,75.210000,1548.051992,39.338254,39.352331,0.226000,16.528000,
xerox6_m_wl16,1,6,8,50489.580750,8.964769,62.668420,77.030000,1436.014135,39.352331,36.491209,0.204000,16.609000,
xerox6_m_wl17,1,6,8,47748.803668,8.478126,62.331096,74.960000,1539.479617,39.120496,39.352252,0.201000,16.744000,
xerox6_m_wl18,1,6,8,46873.075068,8.322634,62.633010,76.650000,1548.602846,39.352331,39.352252,0.188000,16.612000,
xerox6_m_wl19,1,6,8,50733.225622,9.008030,62.681743,75.600000,1471.519225,39.352331,37.393445,0.223000,16.610000,
xerox6_m_wl20,1,6,8,44128.572172,7.835329,63.323264,78.620000,1259.480906,32.005307,39.352252,0.171000,16.704000,
xerox6_m_wl21,1,6,8,50179.096636,8.909641,63.260288,78.310000,1352.498916,34.369033,39.352254,0.190000,16.102000,
xerox6_m_wl22,1,6,8,45557.243316,8.088999,63.789980,77.220000,1321.652785,36.600237,36.110498,0.209000,16.707000,
xerox6_m_wl23,1,6,8,43639.223936,7.748442,63.393179,78.910000,1244.791301,31.632022,39.352252,0.257000,16.367000,
xerox6_m_wl24,1,6,8,42996.838956,7.634382,64.535173,78.400000,1187.768123,33.420710,35.539883,0.244000,17.788000,
xerox6_m_wl25,1,6,8,44170.408468,7.842757,64.079949,79.060000,1277.026757,37.580158,33.981410,0.194000,16.728000,
xerox6_m_wl26,1,6,8,42656.566576,7.573964,65.336995,79.830000,1058.635926,30.790158,34.382283,0.255000,18.325000,
xerox6_m_wl27,1,6,8,45397.373448,8.060613,63.393508,78.840000,1267.229404,32.202208,39.352252,0.228000,16.142000,
xerox6_m_wl28,1,6,8,40286.719036,7.153182,63.466040,79.110000,1212.421085,30.971193,39.146735,0.177000,17.072000,
xerox6_m_wl29,1,6,8,43947.875616,7.803245,65.773313,79.480000,1077.395537,33.540158,32.122554,0.219000,18.740000,
xerox6_m_wl30,1,6,8,45573.420474,8.091872,64.685278,78.860000,1160.130161,32.833463,35.333774,0.208000,17.984000,
xerox6_m_wl31,1,6,8,43047.297756,7.643341,64.989949,79.110000,1138.532125,32.854940,34.653301,0.175000,18.316000,
xerox6_m_wl32,1,6,8,43323.252866,7.692339,63.430698,79.050000,1239.476285,31.524888,39.317389,0.216000,16.840000,
xerox6_m_wl33,1,6,8,39925.308546,7.089011,65.033669,79.930000,1109.619834,31.171514,35.597239,0.230000,18.085000,
xerox6_m_wl34,1,6,8,46867.427130,8.321631,63.369924,79.430000,1339.196123,34.030989,39.352254,0.186000,17.385000,
xerox6_m_wl35,1,6,8,42088.109966,7.473031,64.915625,78.740000,1075.455142,30.790158,34.928536,0.229000,17.512000,
xerox6_m_wl36,1,6,8,39730.858090,7.054485,65.462866,80.590000,1070.041309,30.790158,34.752706,0.241000,17.673000,
xerox6_m_wl37,1,6,8,40000.861198,7.102426,65.299578,79.560000,1066.100033,31.097106,34.282934,0.193000,17.100000,
xerox6_m_wl38,1,6,8,42010.084514,7.459177,65.612188,80.630000,1079.044631,31.344195,34.425661,0.243000,17.958000,
xerox6_m_wl39,1,6,8,46696.080324,8.291207,64.517205,80.000000,1197.783630,32.586880,36.756622,0.219000,17.625000,
xerox6_m_wl40,1,6,8,42069.669422,7.469757,64.678489,79.880000,1121.825084,30.790157,36.434536,0.185000,17.352000,
xerox6_m_wl41,1,6,8,38770.640848,6.883992,65.647334,80.510000,1057.945765,30.790158,34.359868,0.203000,18.569000,
xerox6_m_wl42,1,6,8,41137.220726,7.304194,65.143997,80.180000,1088.045392,30.790158,35.337441,0.171000,18.072000,
xerox6_m_wl43,1,6,8,44759.004290,7.947266,64.352266,79.500000,1109.722077,36.600237,30.320079,0.266000,17.762000,
xerox6_m_wl44,1,6,8,46492.194084,8.255006,64.672844,79.060000,1148.152295,32.425588,35.408835,0.218000,18.163000,
xerox6_m_wl45,1,6,8,44080.563316,7.826805,64.581353,78.900000,1159.305870,32.530766,35.637214,0.213000,17.958000,
xerox6_m_wl46,1,6,8,54606.797862,9.695809,63.149971,78.920000,1345.326595,39.352410,34.186638,0.238000,16.668000,
xerox6_m_wl47,1,6,8,44946.375026,7.980535,63.898843,79.290000,1296.131081,37.580158,34.489772,0.209000,17.855000,
xerox6_m_wl48,1,6,8,45748.823836,8.123016,63.791389,80.370000,1377.506125,38.560237,35.723487,0.794000,16.195000,
xerox6_m_wl49,1,6,8,41451.720118,7.360036,65.289290,79.190000,1116.702652,32.711076,34.138365,0.233000,18.240000,
xerox7_m_wl00,1,7,12,167259.004742,21.778516,62.245283,76.220000,2115.933853,45.999281,45.999281,0.434000,14.940000,
xerox7_m_wl01,1,7,12,166201.848064,21.640866,62.035159,75.900000,2113.627950,45.999373,45.949060,0.451000,15.168000,
xerox7_m_wl02,1,7,12,150516.563692,19.598511,62.564617,76.210000,2115.933853,45.999281,45.999281,0.459000,15.268000,
xerox7_m_wl03,1,7,12,153666.610244,20.008673,62.359937,75.930000,2115.938084,45.999373,45.999281,0.550000,15.495000,
xerox7_m_wl04,1,7,12,150131.746252,19.548404,62.460979,76.110000,2115.933853,45.999281,45.999281,0.496000,15.488000,
xerox7_m_wl05,1,7,12,119775.528056,15.595772,62.771592,76.220000,2115.937992,45.999371,45.999281,0.483000,15.542000,
xerox7_m_wl06,1,7,12,64237.355482,8.364239,64.248125,78.910000,1850.840771,41.664885,44.422078,0.475000,17.019000,
xerox7_m_wl07,1,7,12,123093.878748,16.027849,62.900237,76.350000,2077.583578,45.999372,45.165477,0.406000,15.933000,
xerox7_m_wl08,1,7,12,109128.131574,14.209392,63.292617,76.800000,1974.224783,45.999372,42.918516,0.436000,15.979000,
xerox7_m_wl09,1,7,12,102814.038144,13.387245,63.382974,76.550000,1972.540700,45.999372,42.881905,0.366000,16.658000,
xerox7_m_wl10,1,7,12,75991.717056,9.894755,63.485811,77.760000,2092.514284,45.999373,45.490061,0.487000,16.526000,
xerox7_m_wl11,1,7,12,107818.466472,14.038863,63.325176,76.290000,1975.035476,45.999372,42.936140,0.407000,15.977000,
xerox7_m_wl12,1,7,12,101923.077304,13.271234,63.313071,76.230000,1998.321462,45.999372,43.442364,0.516000,16.472000,
xerox7_m_wl13,1,7,12,109243.310632,14.224389,63.234482,76.180000,2034.295271,45.999372,44.224414,0.451000,16.052000,
xerox7_m_wl14,1,7,12,70885.243214,9.229849,63.630210,77.500000,1990.718637,45.999373,43.277082,0.398000,15.982000,
xerox7_m_wl15,1,7,12,78544.577694,10.227159,63.510522,77.400000,2005.355597,43.595283,45.999371,0.422000,15.952000,
xerox7_m_wl16,1,7,12,97705.704094,12.722097,63.327729,76.270000,2023.602947,45.999372,43.991969,0.409000,15.570000,
xerox7_m_wl17,1,7,12,92719.654264,12.072872,63.452456,76.410000,1916.005586,45.999372,41.652864,0.477000,15.780000,
xerox7_m_wl18,1,7,12,104552.023254,13.613545,63.414792,76.560000,1964.658294,45.999372,42.710546,0.467000,15.429000,
xerox7_m_wl19,1,7,12,98659.819966,12.846331,63.464924,76.660000,1950.386069,45.999372,42.400276,0.419000,15.756000,
xerox7_m_wl20,1,7,12,91073.865376,11.858576,63.667175,79.090000,1984.765447,45.999372,43.147664,0.429000,15.815000,
xerox7_m_wl21,1,7,12,70257.807456,9.148152,63.854783,79.690000,1958.761670,43.916246,44.602211,0.416000,16.437000,
xerox7_m_wl22,1,7,12,65310.379948,8.503956,63.677219,78.760000,1909.089300,41.502424,45.999465,0.379000,17.180000,
xerox7_m_wl23,1,7,12,65954.413342,8.587814,63.852124,78.670000,1902.525376,42.100184,45.190429,0.425000,16.571000,
xerox7_m_wl24,1,7,12,68728.629330,8.949040,63.850110,79.900000,1903.057051,41.928295,45.388372,0.483000,16.667000,
xerox7_m_wl25,1,7,12,62260.544464,8.106842,63.925259,79.590000,1713.799668,37.649634,45.519690,0.450000,17.588000,
xerox7_m_wl26,1,7,12,63491.963348,8.267183,64.203062,79.630000,1875.950729,42.100184,44.559205,0.453000,17.273000,
xerox7_m_wl27,1,7,12,77857.705322,10.137722,63.994395,79.310000,1866.711470,42.100186,44.339744,0.462000,15.962000,
xerox7_m_wl28,1,7,12,73097.713026,9.517931,63.742937,80.630000,1978.678390,44.186024,44.780639,0.418000,17.032000,
xerox7_m_wl29,1,7,12,80841.772392,10.526272,64.191707,79.980000,1822.145631,45.860184,39.732628,0.473000,16.180000,
xerox7_m_wl30,1,7,12,73570.166890,9.579449,63.699587,80.590000,2026.266498,45.425754,44.606117,0.367000,16.194000,
