case,seed,n_chiplets,n_connections,total_wirelength_mm,avg_wirelength_mm,avg_temp_C,max_temp_C,bbox_area_mm2,bbox_width_mm,bbox_height_mm,wirelength_time_s,thermal_time_s,error
acend910_t0p01-w2,946615675,6,5,21253.913918,8.682154,63.099192,75.100000,1430.476334,32.907850,43.469152,0.109000,10.210000,
acend910_t0p01-w2,1056634028,6,5,24022.594952,9.813152,63.725215,75.070000,1690.500900,40.710741,41.524690,0.111000,10.444000,
acend910_t0p01-w2,1486441653,6,5,31990.543966,13.068033,61.811687,74.600000,1589.907599,33.608986,47.306027,0.110000,9.833000,
acend910_t0p03-w0,946615675,6,5,20934.031192,8.551483,63.090571,75.160000,1430.442963,32.887441,43.495113,0.112000,10.452000,
acend910_t0p03-w0,1056634028,6,5,26066.167224,10.647944,63.043411,74.890000,1464.032176,33.638914,43.521981,0.110000,10.251000,
acend910_t0p03-w0,1486441653,6,5,25727.917600,10.509770,63.002996,74.720000,1648.169025,37.908224,43.477875,0.109000,10.133000,
acend910_t0p1-w0,946615675,6,5,19785.226430,8.082200,65.453704,75.420000,1237.214666,32.951633,37.546384,0.087000,10.968000,
acend910_t0p1-w0,1056634028,6,5,25917.261952,10.587117,63.042979,74.920000,1465.940040,33.682798,43.521920,0.081000,10.039000,
acend910_t0p1-w0,1486441653,6,5,21653.203474,8.845263,63.031895,75.040000,1648.513501,37.922981,43.470040,0.070000,10.371000,
acend910_t0p1-w2,946615675,6,5,43221.086150,17.655672,63.842480,74.180000,1484.136712,37.893176,39.166332,0.081000,10.831000,
acend910_t0p1-w2,1056634028,6,5,19853.230164,8.109980,65.056704,75.300000,1345.441753,34.837734,38.620243,0.093000,11.003000,
acend910_t0p1-w2,1486441653,6,5,20341.777624,8.309550,66.042322,75.640000,1204.975476,32.977468,36.539357,0.072000,11.260000,
acend910_t0p3-w0,946615675,6,5,19692.060584,8.044142,65.468164,75.430000,1237.140769,32.971175,37.521889,0.071000,8.189000,
acend910_t0p3-w0,1056634028,6,5,26567.904320,10.852902,63.028267,74.880000,1467.821958,33.730030,43.516770,0.073000,10.399000,
acend910_t0p3-w0,1486441653,6,5,25499.385456,10.416416,63.034568,74.740000,1643.776469,37.854425,43.423628,0.076000,10.276000,
acend910_t0p3-w0p2,946615675,6,5,19082.152452,7.794997,65.855266,75.530000,1209.136598,32.945179,36.701473,0.077000,8.380000,
acend910_t0p3-w0p2,1056634028,6,5,18763.761380,7.664935,63.046208,75.230000,1428.035199,32.848408,43.473498,0.091000,10.455000,
acend910_t0p3-w0p2,1486441653,6,5,20980.894810,8.570627,63.077856,75.040000,1429.791071,32.888569,43.473800,0.079000,10.430000,
acend910_t1-w0,946615675,6,5,22693.081228,9.270050,63.010537,74.940000,1475.833056,33.922184,43.506428,0.072000,7.339000,
acend910_t1-w0,1056634028,6,5,24418.762538,9.974985,62.967251,74.940000,1470.176848,33.568777,43.795961,0.076000,7.196000,
acend910_t1-w0,1486441653,6,5,22236.806444,9.083663,63.059824,75.000000,1644.260010,37.874019,43.413930,0.080000,7.424000,
acend910_t10-w0p02,946615675,6,5,21156.642310,8.642419,63.161372,75.050000,1430.351305,32.910100,43.462381,0.082000,10.147000,
acend910_t10-w0p02,1056634028,6,5,24053.878306,9.825931,62.867476,74.730000,1770.883557,40.690312,43.521012,0.076000,7.210000,
acend910_t10-w0p02,1486441653,6,5,21298.649652,8.700429,63.069775,75.030000,1433.397632,32.970293,43.475429,0.075000,10.133000,
acend910_t10-w2,946615675,6,5,27838.156190,11.371796,65.096172,75.270000,1238.106949,32.957549,37.566718,0.077000,11.298000,
acend910_t10-w2,1056634028,6,5,28474.913190,11.631909,65.135305,75.270000,1235.531733,32.923148,37.527752,0.079000,11.219000,
acend910_t10-w2,1486441653,6,5,41438.636258,16.927547,63.290032,74.320000,1322.303906,40.659175,32.521661,0.080000,10.303000,
acend910_t100-w0,946615675,6,5,27424.412834,11.202783,62.314927,74.830000,1829.783939,40.598873,45.069821,0.079000,10.123000,
acend910_t100-w0,1056634028,6,5,26301.126798,10.743924,62.811758,74.660000,1845.262563,42.465691,43.453021,0.070000,9.964000,
acend910_t100-w0,1486441653,6,5,27778.259360,11.347328,64.111287,74.790000,1529.574136,37.966427,40.287545,0.077000,10.423000,
acend910_t100-w0p2,946615675,6,5,18308.096500,7.478798,63.131909,75.210000,1430.396777,32.915076,43.457192,0.076000,10.626000,
acend910_t100-w0p2,1056634028,6,5,17554.370144,7.170903,63.060513,75.320000,1432.790868,32.975974,43.449539,0.080000,10.431000,
acend910_t100-w0p2,1486441653,6,5,16385.256976,6.693324,63.030051,75.390000,1438.039034,32.870523,43.748590,0.083000,10.396000,
acend910_t100-w2,946615675,6,5,17705.384164,7.232592,63.078044,75.280000,1430.391086,32.921085,43.449087,0.105000,10.463000,
acend910_t100-w2,1056634028,6,5,19164.626840,7.828687,62.475725,75.080000,1505.648416,32.964219,45.675234,0.073000,10.063000,
acend910_t100-w2,1486441653,6,5,24434.845492,9.981555,65.153474,75.180000,1421.288154,37.895901,37.505063,0.075000,11.110000,
acend910_t3-w2,946615675,6,5,22420.711320,9.158787,65.238323,75.320000,1399.422797,37.885804,36.937920,0.073000,8.637000,
acend910_t3-w2,1056634028,6,5,18193.767206,7.432094,63.057517,75.190000,1430.657751,32.960667,43.405000,0.075000,7.717000,
acend910_t3-w2,1486441653,6,5,18822.167254,7.688794,63.337439,75.340000,1659.673065,37.970476,43.709567,0.075000,8.017000,
acend910_t30-w0,946615675,6,5,28809.706960,11.768671,62.773572,74.730000,1712.710666,38.849834,44.085405,0.084000,7.853000,
acend910_t30-w0,1056634028,6,5,26640.567340,10.882585,62.877690,74.680000,1820.212492,41.921860,43.419173,0.088000,7.678000,
acend910_t30-w0,1486441653,6,5,27516.356470,11.240342,64.023730,74.780000,1535.456373,37.884290,40.530161,0.093000,8.081000,
cpu-dram_t0-w0p2,946615675,8,8,143720.714172,14.035226,88.471838,106.430000,1104.141734,33.240899,33.216362,0.203000,11.446000,
cpu-dram_t0-w0p2,1056634028,8,8,117003.425358,11.426116,88.737136,120.980000,953.356543,34.787944,27.404797,0.219000,11.644000,
cpu-dram_t0-w0p2,1486441653,8,8,89194.786326,8.710428,95.342214,119.210000,817.179195,29.836497,27.388577,0.195000,12.738000,
cpu-dram_t0p01-w2,946615675,8,8,88816.583622,8.673494,93.681504,117.280000,922.668488,30.526131,30.225530,0.224000,12.430000,
cpu-dram_t0p01-w2,1056634028,8,8,83413.350746,8.145835,93.568220,118.350000,828.544955,26.925706,30.771522,0.220000,12.394000,
cpu-dram_t0p01-w2,1486441653,8,8,91253.839530,8.911508,94.381924,116.270000,893.795924,30.355809,29.443983,0.243000,12.327000,
cpu-dram_t0p03-w50,946615675,8,8,270238.819676,26.390510,60.906531,92.200000,6100.574226,77.732071,78.482075,0.205000,7.203000,
cpu-dram_t0p03-w50,1056634028,8,8,153971.069650,15.036237,98.687891,121.580000,707.278520,25.963470,27.241294,0.200000,10.597000,
cpu-dram_t0p03-w50,1486441653,8,8,443292.714548,43.290304,61.242170,100.090000,5076.188512,74.237834,68.377379,0.206000,7.122000,
cpu-dram_t0p3-w0p2,946615675,8,8,143432.588716,14.007089,90.115823,111.970000,1018.292254,32.009225,31.812462,0.229000,8.907000,
cpu-dram_t0p3-w0p2,1056634028,8,8,117663.076496,11.490535,88.835239,120.830000,960.808124,34.732644,27.662971,0.232000,8.579000,
cpu-dram_t0p3-w0p2,1486441653,8,8,89052.652830,8.696548,95.496133,119.260000,812.612463,29.680424,27.378735,0.198000,9.706000,
cpu-dram_t0p3-w2,946615675,8,8,84117.073528,8.214558,96.514927,117.960000,806.142474,27.356777,29.467743,0.204000,12.894000,
cpu-dram_t0p3-w2,1056634028,8,8,77826.839396,7.600277,95.938340,119.180000,882.738758,30.080029,29.346340,0.216000,9.574000,
cpu-dram_t0p3-w2,1486441653,8,8,93059.262498,9.087819,97.369463,117.390000,758.213386,27.194257,27.881379,0.212000,10.250000,
cpu-dram_t0p3-w50,946615675,8,8,183729.114600,17.942296,89.604497,110.290000,916.116762,32.451689,28.230172,0.242000,11.624000,
cpu-dram_t0p3-w50,1056634028,8,8,525210.080214,51.290047,60.798049,94.670000,5937.970832,76.933345,77.183318,0.225000,7.206000,
cpu-dram_t0p3-w50,1486441653,8,8,210601.105134,20.566514,98.681958,124.480000,748.005566,27.093622,27.608179,0.229000,13.242000,
cpu-dram_t1-w2,946615675,8,8,76657.440836,7.486078,93.897065,120.120000,968.862921,31.113966,31.139165,0.248000,12.121000,
cpu-dram_t1-w2,1056634028,8,8,87785.949096,8.572847,96.297317,122.760000,863.576463,29.660171,29.115694,0.207000,12.585000,
cpu-dram_t1-w2,1486441653,8,8,93348.132776,9.116029,93.733960,115.720000,829.638231,27.346456,30.338053,0.211000,12.498000,
cpu-dram_t1-w50,946615675,8,8,190777.169110,18.630583,76.602427,108.310000,1762.968947,46.326713,38.055127,0.238000,9.399000,
cpu-dram_t1-w50,1056634028,8,8,207664.270200,20.279714,61.684341,101.430000,5184.556641,67.519849,76.785667,0.245000,7.333000,
cpu-dram_t10-w50,946615675,8,8,228345.081408,22.299324,95.975010,123.420000,843.281774,28.719319,29.362875,0.237000,9.770000,
cpu-dram_t10-w50,1486441653,8,8,178874.164380,17.468180,97.758982,118.060000,744.639440,27.439017,27.137978,0.239000,10.369000,
cpu-dram_t100-w0p2,946615675,8,8,156721.497948,15.304834,89.350901,113.840000,1004.838165,29.716545,33.814098,0.228000,8.617000,
cpu-dram_t100-w0p2,1056634028,8,8,102459.966220,10.005856,90.070654,113.440000,1002.850474,30.493974,32.886841,0.218000,8.629000,
cpu-dram_t100-w0p2,1486441653,8,8,130092.152208,12.704312,89.611160,109.530000,951.571260,28.863584,32.967883,0.232000,8.614000,
cpu-dram_t100-w50,946615675,8,8,321135.752768,31.360913,81.543010,105.680000,1407.196365,36.706756,38.336168,0.205000,10.186000,
cpu-dram_t100-w50,1056634028,8,8,120790.634460,11.795960,98.944648,125.360000,746.898235,27.330567,27.328311,0.208000,13.368000,
cpu-dram_t100-w50,1486441653,8,8,296157.339930,28.921615,92.424641,111.880000,928.708940,30.941029,30.015451,0.213000,11.966000,
cpu-dram_t3-w2,946615675,8,8,93015.550008,9.083550,95.996233,115.140000,763.486412,26.366135,28.957085,0.200000,12.876000,
cpu-dram_t3-w2,1056634028,8,8,97764.373570,9.547302,91.902253,113.390000,941.674805,31.719785,29.687301,0.214000,12.086000,
cpu-dram_t3-w2,1486441653,8,8,93000.861396,9.082115,90.875293,111.100000,877.351891,32.074547,27.353524,0.203000,11.752000,
cpu-dram_t3-w50,946615675,8,8,208428.592384,20.354355,85.660366,110.430000,1098.965587,30.193582,36.397324,0.231000,10.862000,
cpu-dram_t3-w50,1056634028,8,8,168579.648168,16.462856,94.142864,120.180000,789.736384,26.325722,29.998660,0.237000,12.413000,
cpu-dram_t30-w2,946615675,8,8,83702.177338,8.174041,97.465273,118.660000,771.659282,26.697440,28.903868,0.239000,9.822000,
cpu-dram_t30-w2,1056634028,8,8,116103.733736,11.338255,98.876016,118.940000,733.839147,26.840637,27.340601,0.227000,13.199000,
cpu-dram_t30-w2,1486441653,8,8,87460.525190,8.541067,97.289348,120.960000,808.712077,29.039219,27.848961,0.242000,13.011000,
hp11_m_t0-w2,946615675,11,22,195423.308564,16.963829,73.564106,96.070000,1711.100963,41.353122,41.377794,1.147000,7.684000,
hp11_m_t0-w2,1056634028,11,22,145033.022566,12.589672,76.415315,102.550000,1507.381690,38.832803,38.817226,1.162000,8.150000,
hp11_m_t0-w2,1486441653,11,22,181578.272580,15.762003,77.085330,101.620000,1465.267559,37.820738,38.742437,1.130000,7.822000,
hp11_m_t0p01-w2,946615675,11,22,203992.736774,17.707703,73.706367,96.420000,1678.549687,40.480673,41.465459,1.137000,10.479000,
hp11_m_t0p01-w2,1056634028,11,22,148936.029084,12.928475,77.057405,103.270000,1285.696751,33.220000,38.702491,1.163000,8.192000,
hp11_m_t0p01-w2,1486441653,11,22,178222.554896,15.470708,76.437310,104.350000,1549.499024,39.084572,39.644774,1.147000,8.080000,
hp11_m_t0p01-w50,946615675,11,22,280843.460848,24.378773,71.142075,94.410000,1873.404049,39.158510,47.841556,1.116000,9.615000,
hp11_m_t0p01-w50,1056634028,11,22,203845.434858,17.694916,73.541794,93.450000,1839.770303,42.131349,43.667491,1.105000,10.221000,
hp11_m_t0p01-w50,1486441653,11,22,244619.135864,21.234300,68.863232,93.790000,2353.737085,51.427441,45.768116,1.067000,9.472000,
hp11_m_t0p03-w0p02,946615675,11,22,182079.372192,15.805501,74.037063,95.850000,1527.567606,36.334711,42.041551,1.129000,10.448000,
hp11_m_t0p03-w0p02,1056634028,11,22,216078.224770,18.756790,73.485920,98.080000,1452.933212,34.701380,41.869609,1.122000,10.474000,
hp11_m_t0p03-w0p02,1486441653,11,22,210906.458130,18.307852,75.578374,100.060000,1512.897124,38.084986,39.724240,1.087000,10.742000,
hp11_m_t0p03-w2,946615675,11,22,191441.597780,16.618194,75.193276,96.990000,1492.246309,37.375713,39.925561,1.173000,10.811000,
hp11_m_t0p03-w2,1056634028,11,22,129471.371294,11.238834,76.649548,104.960000,1380.918710,35.695879,38.685662,1.117000,11.094000,
hp11_m_t0p03-w2,1486441653,11,22,127065.383128,11.029981,76.901414,104.170000,1454.864521,38.682400,37.610503,1.150000,11.016000,
hp11_m_t0p3-w0p2,946615675,11,22,169705.012386,14.731338,75.677090,98.790000,1427.600446,35.749595,39.933332,1.137000,7.961000,
hp11_m_t0p3-w0p2,1056634028,11,22,174449.109774,15.143152,74.239524,98.050000,1422.456664,33.782071,42.106852,1.134000,10.491000,
hp11_m_t0p3-w0p2,1486441653,11,22,218175.841328,18.938875,74.869182,99.150000,1546.867966,37.841228,40.877848,1.113000,10.733000,
hp11_m_t0p3-w50,946615675,11,22,200233.375232,17.381369,68.660479,99.500000,2070.634383,38.331289,54.019430,1.137000,6.312000,
hp11_m_t0p3-w50,1056634028,11,22,198569.742850,17.236957,68.739165,96.910000,2210.414775,41.265802,53.565293,1.146000,6.484000,
hp11_m_t0p3-w50,1486441653,11,22,181860.039636,15.786462,71.907209,95.490000,1945.395358,44.134493,44.078797,1.093000,7.018000,
hp11_m_t1-w2,946615675,11,22,161867.864428,14.051030,75.084097,104.300000,1593.000222,40.234235,39.593153,1.143000,10.585000,
hp11_m_t1-w2,1056634028,11,22,109402.008084,9.496702,76.474619,102.330000,1478.104254,38.213006,38.680659,1.116000,8.203000,
hp11_m_t10-w50,946615675,11,22,337361.036584,29.284812,69.031956,88.990000,1901.664641,47.210000,40.280971,1.148000,9.522000,
hp11_m_t10-w50,1056634028,11,22,229306.614392,19.905088,74.769456,94.610000,1418.511575,35.790581,39.633656,1.090000,10.709000,
hp11_m_t10-w50,1486441653,11,22,644351.439080,55.933285,60.230774,86.860000,6071.632038,78.217749,77.624735,1.137000,7.931000,
hp11_m_t100-w0p2,946615675,11,22,193300.671306,16.779572,75.858892,100.060000,1471.460258,38.010319,38.712126,1.106000,11.013000,
hp11_m_t100-w0p2,1056634028,11,22,176171.619624,15.292675,75.958025,97.820000,1448.225270,37.329189,38.796055,1.127000,10.883000,
hp11_m_t100-w0p2,1486441653,11,22,209744.238672,18.206965,73.620891,95.600000,1602.111734,37.803155,42.380371,1.078000,10.389000,
hp11_m_t3-w2,946615675,11,22,166009.750628,14.410569,74.305142,97.800000,1509.690266,35.410353,42.634149,1.211000,10.704000,
hp11_m_t3-w2,1056634028,11,22,130490.737752,11.327321,76.713059,100.740000,1285.055372,33.220000,38.683184,1.141000,11.228000,
hp11_m_t3-w2,1486441653,11,22,151600.739334,13.159786,75.557915,102.950000,1344.480538,33.220000,40.472021,1.122000,10.856000,
hp11_m_t30-w2,946615675,11,22,199543.555026,17.321489,74.471567,95.360000,1688.353966,40.869912,41.310438,1.166000,10.547000,
hp11_m_t30-w2,1056634028,11,22,158531.826088,13.761443,76.321553,100.340000,1494.090992,38.577771,38.729324,1.162000,11.048000,
hp11_m_t30-w2,1486441653,11,22,176544.439286,15.325038,74.647898,97.420000,1483.366954,36.098679,41.092001,1.154000,10.517000,
hp11_m_t30-w50,946615675,11,22,173805.422692,15.087276,76.212668,102.020000,1431.948939,36.100654,39.665457,1.112000,8.004000,
hp11_m_t30-w50,1056634028,11,22,257082.175274,22.316161,69.095056,91.030000,2410.445816,46.587110,51.740617,1.134000,9.277000,
hp11_m_t30-w50,1486441653,11,22,219165.148406,19.024752,76.361011,97.420000,1311.181863,33.830963,38.756859,1.135000,8.154000,
hp6_m_t0-w0,946615675,6,5,24798.441686,9.686891,65.121743,85.440000,1030.776108,31.113073,33.130000,0.081000,6.633000,
hp6_m_t0-w0,1056634028,6,5,29562.113020,11.547700,64.746736,82.940000,1053.754013,31.763497,33.175000,0.073000,6.768000,
hp6_m_t0-w0,1486441653,6,5,42182.555182,16.477561,65.127664,84.220000,1045.982182,31.572055,33.130000,0.084000,6.822000,
hp6_m_t0-w0p02,946615675,6,5,23556.199582,9.201640,65.728264,87.750000,794.688946,23.986989,33.130000,0.085000,9.712000,
hp6_m_t0-w0p02,1056634028,6,5,21806.447032,8.518143,65.851677,86.310000,966.600714,29.175995,33.130000,0.085000,6.851000,
hp6_m_t0-w0p02,1486441653,6,5,28513.049980,11.137910,65.808562,85.000000,917.203321,27.684978,33.130000,0.088000,9.809000,
hp6_m_t0-w0p2,946615675,6,5,23272.907222,9.090979,66.172659,89.570000,573.432593,17.308560,33.130000,0.080000,9.849000,
hp6_m_t0-w0p2,1056634028,6,5,17025.661102,6.650649,66.330537,89.390000,760.578165,22.957385,33.130000,0.088000,10.092000,
hp6_m_t0-w0p2,1486441653,6,5,31312.825906,12.231573,65.978628,88.400000,859.670989,25.948415,33.130000,0.085000,9.901000,
hp6_m_t0-w2,946615675,6,5,13793.070448,5.387918,66.107249,92.710000,798.965498,24.116073,33.130000,0.068000,9.870000,
hp6_m_t0-w2,1056634028,6,5,17504.667280,6.837761,66.139695,90.950000,720.661418,21.752533,33.130000,0.087000,9.848000,
hp6_m_t0-w2,1486441653,6,5,22429.787638,8.761636,65.664119,86.780000,809.937168,24.381009,33.220002,0.080000,10.100000,
hp6_m_t0-w50,946615675,6,5,234347.409856,91.541957,53.329478,80.800000,5398.565089,70.191712,76.911717,0.080000,6.437000,
hp6_m_t0-w50,1056634028,6,5,31615.735470,12.349897,64.552112,84.250000,971.043968,29.310024,33.130098,0.066000,9.709000,
hp6_m_t0-w50,1486441653,6,5,169808.667808,66.331511,53.104392,78.590000,4802.972934,62.447872,76.911715,0.073000,6.336000,
hp6_m_t0p01-w0,946615675,6,5,25009.844916,9.769471,65.195688,85.180000,1031.626092,31.138729,33.130000,0.081000,9.706000,
hp6_m_t0p01-w0,1056634028,6,5,28510.709480,11.136996,65.221008,83.870000,1059.302099,31.974105,33.130000,0.078000,9.552000,
hp6_m_t0p01-w0,1486441653,6,5,42191.387222,16.481011,65.133760,84.220000,1046.088894,31.575276,33.130000,0.082000,9.681000,
hp6_m_t0p01-w0p02,946615675,6,5,23651.305730,9.238791,65.831157,88.010000,795.999767,24.026555,33.130000,0.068000,6.716000,
hp6_m_t0p01-w0p02,1056634028,6,5,21869.886316,8.542924,65.762537,86.200000,970.090794,29.281340,33.130000,0.076000,7.002000,
hp6_m_t0p01-w0p02,1486441653,6,5,28497.400360,11.131797,65.824880,85.030000,917.914589,27.706447,33.130000,0.077000,6.821000,
hp6_m_t0p01-w0p2,946615675,6,5,23543.852876,9.196818,66.117932,89.310000,579.125254,17.480388,33.130000,0.079000,6.922000,
hp6_m_t0p01-w0p2,1056634028,6,5,17486.770452,6.830770,66.356003,89.160000,762.132823,23.004311,33.130000,0.075000,7.026000,
hp6_m_t0p01-w0p2,1486441653,6,5,31625.003504,12.353517,66.031577,88.370000,861.287733,25.997215,33.130000,0.075000,6.859000,
hp6_m_t0p01-w2,946615675,6,5,24663.524288,9.634189,66.065452,87.760000,852.209053,25.723183,33.130000,0.073000,9.901000,
hp6_m_t0p01-w2,1056634028,6,5,20144.887912,7.869097,66.192583,88.950000,831.506116,25.098283,33.130000,0.075000,10.132000,
hp6_m_t0p01-w2,1486441653,6,5,17252.368226,6.739206,66.009238,88.420000,714.332064,21.561487,33.130000,0.084000,9.899000,
hp6_m_t0p01-w50,946615675,6,5,236010.157080,92.191468,53.058235,79.010000,5349.718506,69.858903,76.578908,0.072000,6.365000,
hp6_m_t0p01-w50,1056634028,6,5,26369.906414,10.300745,61.268230,85.270000,867.623324,19.906050,43.585911,0.081000,8.424000,
hp6_m_t0p01-w50,1486441653,6,5,150297.205260,58.709846,52.447095,78.590000,5574.763788,72.797643,76.578905,0.079000,6.286000,
hp6_m_t0p03-w0,946615675,6,5,25317.248094,9.889550,65.287292,85.000000,1033.077153,31.182528,33.130000,0.081000,9.800000,
hp6_m_t0p03-w0,1056634028,6,5,28636.622212,11.186181,65.248215,83.890000,1059.707643,31.986346,33.130000,0.081000,9.688000,
hp6_m_t0p03-w0,1486441653,6,5,42235.534842,16.498256,65.124370,84.200000,1046.659426,31.592497,33.130000,0.076000,9.647000,
hp6_m_t0p03-w0p02,946615675,6,5,23642.603306,9.235392,65.828801,88.000000,798.605077,24.105194,33.130000,0.078000,9.902000,
hp6_m_t0p03-w0p02,1056634028,6,5,21869.227654,8.542667,65.760344,86.200000,969.815815,29.273040,33.130000,0.071000,9.851000,
hp6_m_t0p03-w0p02,1486441653,6,5,28727.938476,11.221851,65.927097,84.790000,917.587198,27.696565,33.130000,0.076000,9.988000,
hp6_m_t0p03-w0p2,946615675,6,5,23354.120542,9.122703,66.153398,89.530000,576.571760,17.403313,33.130000,0.076000,6.995000,
hp6_m_t0p03-w0p2,1056634028,6,5,17307.128610,6.760597,66.345625,89.510000,761.895778,22.997156,33.130000,0.081000,10.062000,
hp6_m_t0p03-w0p2,1486441653,6,5,30864.458094,12.056429,65.984370,88.350000,861.256922,25.996285,33.130000,0.074000,10.007000,
hp6_m_t0p03-w2,946615675,6,5,16140.128552,6.304738,66.005088,87.440000,787.023724,23.755621,33.130000,0.081000,6.854000,
hp6_m_t0p03-w2,1056634028,6,5,19457.131098,7.600442,65.407056,86.460000,883.055667,26.618106,33.175000,0.079000,7.094000,
hp6_m_t0p03-w2,1486441653,6,5,11255.944804,4.396853,66.052219,88.830000,798.700757,24.108082,33.130000,0.077000,7.221000,
hp6_m_t0p03-w50,946615675,6,5,47002.796378,18.360467,64.841179,85.450000,999.143848,29.202685,34.214109,0.091000,9.770000,
hp6_m_t0p03-w50,1056634028,6,5,45735.024600,17.865244,61.331672,88.400000,771.392057,18.044766,42.748798,0.084000,5.627000,
hp6_m_t0p03-w50,1486441653,6,5,31543.110724,12.321528,61.293540,83.010000,1387.021617,40.046730,34.635078,0.104000,5.570000,
hp6_m_t0p1-w0,946615675,6,5,25107.813110,9.807739,65.090940,84.620000,1038.245698,31.338536,33.130000,0.090000,9.649000,
hp6_m_t0p1-w0,1056634028,6,5,27733.889592,10.833551,65.055129,83.890000,1060.164208,32.000127,33.130000,0.081000,9.755000,
hp6_m_t0p1-w0,1486441653,6,5,42376.148642,16.553183,65.099880,84.180000,1048.228893,31.639870,33.130000,0.096000,9.726000,
hp6_m_t0p1-w0p02,946615675,6,5,23579.568450,9.210769,65.773562,87.950000,799.761447,24.140098,33.130000,0.086000,9.957000,
hp6_m_t0p1-w0p02,1056634028,6,5,21765.489164,8.502144,65.789065,86.250000,967.959574,29.217011,33.130000,0.089000,9.943000,
hp6_m_t0p1-w0p02,1486441653,6,5,28755.650208,11.232676,65.933718,84.860000,917.252486,27.686462,33.130000,0.086000,9.912000,
hp6_m_t0p1-w0p2,946615675,6,5,19839.721824,7.749891,66.238926,93.840000,557.909134,16.839998,33.130000,0.086000,9.929000,
hp6_m_t0p1-w0p2,1056634028,6,5,16710.191268,6.527418,66.220151,89.810000,761.939477,22.998475,33.130000,0.091000,10.065000,
hp6_m_t0p1-w0p2,1486441653,6,5,31351.211512,12.246567,65.934160,88.220000,861.696193,26.009544,33.130000,0.089000,10.035000,
hp6_m_t0p1-w2,946615675,6,5,19982.534196,7.805677,66.344194,87.560000,720.063587,21.734488,33.130000,0.080000,9.996000,
hp6_m_t0p1-w2,1056634028,6,5,24097.498024,9.413085,66.296255,92.460000,629.991764,19.015749,33.130000,0.079000,9.897000,
hp6_m_t0p1-w2,1486441653,6,5,19014.704022,7.427619,65.999272,88.000000,616.781376,18.617005,33.130000,0.083000,9.942000,
hp6_m_t0p1-w50,946615675,6,5,125053.061640,48.848852,53.297258,78.630000,3816.743013,73.146934,52.179125,0.075000,6.346000,
hp6_m_t0p1-w50,1056634028,6,5,63347.134706,24.744974,57.475591,87.090000,1884.147190,35.537537,53.018508,0.078000,7.540000,
hp6_m_t0p1-w50,1486441653,6,5,69106.806060,26.994846,53.648376,79.330000,3394.305645,72.263902,46.970971,0.076000,6.568000,
hp6_m_t0p3-w0,946615675,6,5,23285.833644,9.096029,65.507607,85.230000,981.851878,29.636338,33.130000,0.079000,6.728000,
hp6_m_t0p3-w0,1056634028,6,5,27755.215150,10.841881,65.082703,84.000000,1061.863081,32.051406,33.130000,0.080000,6.844000,
hp6_m_t0p3-w0,1486441653,6,5,43118.742082,16.843259,65.044778,84.010000,1077.828825,32.533318,33.130000,0.079000,6.727000,
hp6_m_t0p3-w0p02,946615675,6,5,23921.838864,9.344468,65.700024,87.710000,806.331722,24.338416,33.130000,0.083000,6.897000,
hp6_m_t0p3-w0p02,1056634028,6,5,21217.518844,8.288093,65.860496,86.470000,961.178924,29.012343,33.130000,0.088000,6.838000,
hp6_m_t0p3-w0p02,1486441653,6,5,28725.534560,11.220912,65.923608,84.910000,915.017039,27.618987,33.130000,0.084000,6.834000,
hp6_m_t0p3-w0p2,946615675,6,5,23392.308788,9.137621,66.158040,89.520000,576.592433,17.403937,33.130000,0.091000,9.749000,
hp6_m_t0p3-w0p2,1056634028,6,5,16598.843604,6.483923,66.224575,89.840000,761.330978,22.980108,33.130000,0.084000,10.128000,
hp6_m_t0p3-w0p2,1486441653,6,5,31479.570810,12.296707,65.966226,88.220000,863.054456,26.050542,33.130000,0.092000,9.987000,
hp6_m_t0p3-w2,946615675,6,5,17053.331234,6.661458,65.851843,90.550000,754.309870,22.768182,33.130000,0.082000,9.837000,
hp6_m_t0p3-w2,1056634028,6,5,11913.246218,4.653612,66.042085,88.500000,752.063755,22.700385,33.130000,0.083000,9.968000,
hp6_m_t0p3-w2,1486441653,6,5,32444.601120,12.673672,65.877815,87.720000,962.446477,29.050603,33.130000,0.078000,9.920000,
hp6_m_t0p3-w50,946615675,6,5,37608.723970,14.690908,66.024663,85.740000,642.644277,19.397654,33.130000,0.086000,9.941000,
hp6_m_t0p3-w50,1056634028,6,5,49650.936256,19.394897,57.607915,80.920000,1263.727066,24.003736,52.647099,0.096000,7.557000,
hp6_m_t0p3-w50,1486441653,6,5,26752.572054,10.450223,57.521416,82.030000,1515.777051,28.668402,52.872743,0.079000,7.727000,
hp6_m_t1-w0,946615675,6,5,24387.511044,9.526372,65.102683,84.600000,1033.127577,31.184050,33.130000,0.089000,9.610000,
hp6_m_t1-w0,1056634028,6,5,28332.837138,11.067515,65.169287,83.560000,1055.800523,31.868413,33.130000,0.088000,9.456000,
hp6_m_t1-w0,1486441653,6,5,21545.230234,8.416106,66.237075,89.220000,759.869216,22.935986,33.130000,0.083000,9.902000,
hp6_m_t1-w0p02,946615675,6,5,20873.132536,8.153567,66.060017,88.120000,782.941545,23.632404,33.130000,0.077000,6.844000,
hp6_m_t1-w0p02,1056634028,6,5,20721.157244,8.094202,65.557583,86.100000,952.839341,28.760620,33.130000,0.083000,9.701000,
