case,method,label,seed,total_wirelength_mm,bbox_area_mm2,max_temp_C,src
xerox7_m,TW-FM,xerox7_m_t0p3-w50,946615675,165715.508226,1694.932973,81.110000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t0p3-w50,1056634028,114130.862874,1178.777936,81.640000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t1-w0,946615675,136056.457858,1875.157017,77.160000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t1-w0p02,946615675,120375.462184,1692.227807,79.050000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t1-w0p2,946615675,154704.475298,1473.718816,80.980000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t1-w2,946615675,118063.849988,1278.347355,79.960000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t10-w0,946615675,209253.403588,2086.981818,78.690000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t10-w0p02,946615675,173167.039662,1808.686713,79.390000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t10-w0p2,946615675,118635.659170,1531.197639,82.080000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t10-w2,946615675,122697.047222,1386.153952,81.420000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t10-w50,946615675,172865.971710,1411.681160,83.720000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t100-w0,946615675,161118.796472,1920.075775,78.410000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t100-w0p02,946615675,165680.336768,1922.617290,79.120000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t100-w0p2,946615675,106252.194056,1468.630381,81.060000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t100-w0p2,1486441653,127487.257148,1571.757636,77.620000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t100-w2,946615675,98346.430852,1311.866443,80.970000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t100-w50,946615675,88367.760860,1540.496746,79.130000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t3-w0,946615675,116717.979882,1748.468235,77.020000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t3-w0p02,946615675,117799.738276,1653.190131,78.200000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t3-w0p2,946615675,102747.183022,1406.801574,82.750000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t3-w2,946615675,95760.721256,1310.125138,83.710000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t3-w50,946615675,103306.241390,1228.798053,83.870000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t3-w50,1486441653,82039.528428,1460.117515,80.200000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t30-w0,946615675,165642.931512,2055.346325,77.670000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t30-w0p02,946615675,160908.497450,2035.615516,77.760000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t30-w0p2,946615675,132047.460188,1657.562071,80.930000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t30-w0p2,1056634028,111799.296034,1480.844704,78.170000,result_seed3_4case.csv
xerox7_m,TW-FM,xerox7_m_t30-w2,946615675,121196.033702,1243.199225,83.870000,result_seed3_4case.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl00,1,209957.444904,2642.309737,75.860000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl01,1,211520.172230,2642.309737,75.430000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl02,1,209856.452116,2642.309737,75.400000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl03,1,209243.478390,2642.309737,75.960000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl04,1,205504.023538,2642.309737,76.010000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl05,1,193386.826558,2642.309737,76.060000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl06,1,171788.997210,2620.205143,75.970000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl07,1,165551.945490,2642.309737,76.180000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl08,1,149793.085170,2384.504867,76.470000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl09,1,158337.926926,2532.889371,75.480000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl10,1,132812.723148,2328.404969,76.340000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl11,1,129467.687716,2288.944915,76.540000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl12,1,123288.392504,2354.587770,76.660000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl13,1,121904.451660,2415.412402,76.740000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl14,1,127330.417202,2345.696773,77.110000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl15,1,121100.033608,2071.931306,77.680000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl16,1,117839.154734,2186.222749,78.310000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl17,1,112545.230520,2097.353053,78.980000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl18,1,107016.339446,2075.279720,79.410000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl19,1,108491.251332,2293.587440,80.380000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl20,1,109068.812608,1913.131581,79.540000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl21,1,105401.087392,1925.273503,81.090000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl22,1,103861.680030,1839.551907,80.920000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl23,1,106076.634176,1720.445282,81.460000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl24,1,104119.932022,1720.333831,81.490000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl25,1,100984.392496,1870.140683,80.720000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl26,1,101188.335462,1975.734880,81.130000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl27,1,99904.847860,1820.557023,81.060000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl28,1,100199.211914,2147.861138,81.550000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl29,1,99439.562142,1964.173928,81.610000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl30,1,99437.865440,1781.186757,81.330000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl31,1,117710.579718,2141.779653,79.490000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl32,1,102440.286290,1970.765526,81.100000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl33,1,103253.817392,1960.773064,83.220000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl34,1,100419.267388,1925.291818,82.320000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl35,1,99252.916876,1961.791353,82.260000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl36,1,108437.812948,1857.420122,81.620000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl37,1,108324.722960,1925.273697,80.790000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl38,1,97761.330024,1820.811075,81.620000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl39,1,106255.259548,2029.495600,81.780000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl40,1,106455.114726,1925.273503,81.600000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl41,1,107118.878812,1727.814531,82.370000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl42,1,98061.420384,2019.420969,82.560000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl43,1,105009.803888,1687.057558,82.810000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl44,1,97640.013848,1696.996534,82.400000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl45,1,108352.850158,1925.273600,81.620000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl46,1,104332.758460,1677.050514,82.890000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl47,1,104773.801764,1925.291769,83.060000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl48,1,97230.202208,1925.273600,82.710000,AT/50set.csv
xerox8_m,ATPlace2.5D,xerox8_m_wl49,1,115804.878296,1925.273737,80.260000,AT/50set.csv
xerox8_m,RLPlanner,xerox8_m,1,132309.201278,2374.788976,80.670000,RL/result.csv
xerox8_m,RLPlanner,xerox8_m,2,133598.687278,2115.100194,78.270000,RL/result.csv
xerox8_m,RLPlanner,xerox8_m,3,129662.198740,2372.627490,79.960000,RL/result.csv
xerox8_m,RLPlanner,xerox8_m,4,137843.566422,2134.243581,79.900000,RL/result.csv
xerox8_m,RLPlanner,xerox8_m,5,135141.645368,2054.699857,79.040000,RL/result.csv
xerox8_m,MILP,xerox8_m,1,96061.585000,1741.753800,85.660000,ILP/result.csv
xerox8_m,TW-FM,xerox8_m_thermal0_wirelength0,121,190336.193438,2223.571218,80.660000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal0_wirelength0p02,121,188112.679394,2085.632822,80.790000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal0_wirelength0p2,121,167980.209386,1788.991207,84.910000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal0p01_wirelength0,121,188775.294478,2185.651887,80.550000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal0p01_wirelength0p02,121,188308.480498,2090.042951,80.790000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal0p01_wirelength0p2,121,155282.088722,1911.826015,84.790000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal0p01_wirelength50,121,140703.983624,2434.002495,83.620000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal0p03_wirelength0,121,190240.132030,2222.373264,80.630000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal0p03_wirelength0p02,121,188027.868250,2088.113607,80.780000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal0p03_wirelength0p2,121,171545.475918,1836.665716,84.870000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal0p1_wirelength0,121,190601.784988,2213.580266,80.620000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal0p1_wirelength0p02,121,188395.271944,2093.064437,80.780000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal0p1_wirelength0p2,121,154502.928290,1913.071666,84.800000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal0p3_wirelength0,121,190909.863560,2231.003299,80.580000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal0p3_wirelength0p02,121,189062.232986,2104.482881,80.720000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal0p3_wirelength0p2,121,146835.400284,1910.668322,84.930000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal0p3_wirelength50,121,304563.091012,2529.128646,82.010000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal100_wirelength0,121,179400.511338,2540.060295,79.170000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal100_wirelength0p02,121,182907.123302,2569.793367,75.740000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal100_wirelength0p2,121,172716.958044,1958.200512,81.170000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal100_wirelength50,121,212539.283940,2357.807507,85.650000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal10_wirelength0,121,179944.752686,2450.381475,79.360000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal10_wirelength0p02,121,176177.413834,2403.259657,79.150000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal10_wirelength0p2,121,201725.975488,1773.518878,85.080000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal1_wirelength0,121,191929.754204,2181.707598,80.510000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal1_wirelength0p02,121,189008.485370,2086.099551,80.400000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal1_wirelength0p2,121,152455.383146,1706.112031,85.420000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal30_wirelength0,121,181581.097432,2579.181293,79.340000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal30_wirelength0p02,121,180739.605150,2586.448704,78.920000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal30_wirelength0p2,121,191648.378204,1875.225719,81.820000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal3_wirelength0,121,169493.328616,2279.845905,80.490000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal3_wirelength0p02,121,162966.165878,2208.874037,80.380000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_thermal3_wirelength0p2,121,200576.362794,1977.840783,84.430000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_t0p01-w2,946615675,151646.911404,1801.530561,81.860000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_t0p01-w2,1056634028,155023.617066,1731.298066,81.310000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_t0p01-w50,946615675,203422.390402,1752.845408,81.760000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_t0p1-w50,946615675,179300.209288,1694.351535,78.960000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_t0p1-w50,1486441653,192681.662240,1770.143450,79.680000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_t0p3-w0p2,1056634028,206186.645026,1881.747912,79.060000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_t0p3-w0p2,1486441653,171586.208672,1871.930429,80.790000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_t10-w0p02,946615675,249482.008368,2607.850939,77.870000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_t10-w0p02,1486441653,229088.403464,2143.088088,78.390000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_t100-w0,1056634028,188398.992220,2146.743738,78.570000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_t100-w0p02,946615675,217921.976476,2502.673199,77.950000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_t100-w0p2,946615675,183572.392676,1964.876092,79.220000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_t100-w50,946615675,153516.848746,2314.753313,79.590000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_t3-w2,946615675,201033.365882,1906.738818,77.810000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_t3-w2,1056634028,152902.556468,1718.642415,82.120000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_t30-w0p02,1056634028,220818.744648,2299.310455,77.910000,result_seed121_7case.csv
xerox8_m,TW-FM,xerox8_m_t30-w50,1056634028,179866.721438,1766.116597,81.130000,result_seed121_7case.csv
